,Unnamed: 0,Spanish,show,lemma,ChatGPT_Sentence
229,2979,iría,*iría* (ir),,"Iría a preguntarle sobre sus pensamientos.

I would go to ask him about his thoughts."
230,2980,imaginar,imaginar,,"Me gustaría imaginar un mundo lleno de dulces, como desearía un niño.

I would like to imagine a world full of sweets, as a child would wish."
231,2981,fiebre,fiebre,,"Mi hermana tiene fiebre y saco la medicina de mi mochila.  
My sister has a fever and I take the medicine out of my backpack."
232,2982,déjala,*déjala* (dejar),,"Déjala, ya ha comido como dijera su madre.  
Leave her, she has already eaten as her mother said."
233,2983,botón,botón,,"Faltan dos botones en mi camisa rápida.
Two buttons are missing on my quick shirt."
234,2984,preguntarle,*preguntarle* (preguntar),,"Voy a preguntarle si podemos llevarlo antes de que suene la alarma.
I am going to ask him if we can take it before the alarm goes off."
235,2985,leyendo,*leyendo* (leer),,"El conejo está leyendo mientras la tele está encendida.
The rabbit is reading while the TV is on."
236,2986,darles,*darles* (dar),,"Es difícil imaginar el tratamiento que debemos darles.

It is difficult to imagine the treatment we should give them."
237,2987,uniforme,uniforme,,"El clima no afecta mi ira cuando llevo el uniforme.
The weather does not affect my anger when I wear the uniform."
238,2988,dulces,*dulces* (dulce),,"Estoy súper ocupada, pero siempre tengo tiempo para comer dulces.
I am super busy, but I always have time to eat sweets."
239,2989,vaso,vaso,,"Hay pocas soluciones, pero necesito un vaso de agua.  
There are few solutions, but I need a glass of water."
240,2990,documentos,*documentos* (documento),,"Los estudiantes podrán recibir una recompensa si entregan los documentos a tiempo.
The students will be able to receive a reward if they submit the documents on time."
241,2991,ruego,*ruego* (rogar),,"Te ruego que me refieras el programa de tele.
I beg you to refer me to the TV show."
242,2992,maneras,*maneras* (manera),,"Hay muchas maneras en las que ella juega con sus esposas.
There are many ways in which she plays with her handcuffs."
243,2993,invitados,*invitados* (invitado),invitado,"Los invitados están en el pasillo y quiero darles la bienvenida.

The guests are in the hallway and I want to welcome them."
244,2994,invitados,*invitados* (invitar),invitar,"Los invitados fueron honestos al completar el registro.
The guests were honest when completing the registration."
245,2995,cómodo,cómodo,,"El almirante fue enviado a una misión y encontró un lugar muy cómodo para descansar.
The admiral was sent on a mission and found a very comfortable place to rest."
246,2996,ayudarnos,*ayudarnos* (ayudar),,"Los invitados nos dieron aviso para ayudarnos con la fiesta.
The guests gave us notice to help us with the party."
247,2997,visitar,visitar,,"Voy a visitar el pasillo donde está el agujero.  
I am going to visit the hallway where the hole is."
248,2998,vigilancia,vigilancia,,"Las paredes tienen cámaras de vigilancia las veinticuatro horas del día.
The walls have surveillance cameras twenty-four hours a day."
249,2999,nadar,nadar,,"Traté de nadar en la piscina, pero estaba cerrada.

I tried to swim in the pool, but it was closed."
