,Unnamed: 0,Spanish,show,lemma,ChatGPT_Sentence
225,2725,leí,*leí* (leer),,"Leí un libro legal y ahora estoy cansada.
I read a legal book and now I am tired."
226,2726,explosión,explosión,,"La mujer cansada preguntó sobre la explosión.  
The tired woman asked about the explosion."
227,2727,dejarme,*dejarme* (dejar),,"Por favor, puedes dejarme explicar el proceso de la pata.

Please, can you let me explain the process of the leg."
228,2728,chino,chino,,"La bruja hizo una copia del libro chino.
The witch made a copy of the Chinese book."
229,2729,sorprende,*sorprende* (sorprender),,"La pérdida de su mascota salvaje me sorprende.
The loss of his wild pet surprises me."
230,2730,sistemas,*sistemas* (sistema),,"La agencia trató de mejorar los sistemas.

The agency tried to improve the systems."
231,2731,nación,nación,,"La nación tiene muchos casos de éxito en varios grados.
The nation has many cases of success in various degrees."
232,2732,entienden,*entienden* (entender),,"¿Entienden ésto que acabamos de explicar?
Do you understand this that we just explained?"
233,2733,arena,arena,,"La arena será enviada por correo.

The sand will be sent by mail."
234,2734,mentiroso,mentiroso,,"El mentiroso dijo que los problemas no fueran complicados.

The liar said that the problems were not complicated."
235,2735,hablaba,*hablaba* (hablar),,"Hablaba con mis amigos sobre las vegas y no me dejan ir.

I was talking with my friends about Las Vegas and they don't let me go."
236,2736,veas,*veas* (ver),,"Espero que veas la pantalla de mi celular, aunque esté fría.  
I hope you see the screen of my cellphone, even if it's cold."
237,2737,pura,*pura* (puro),,"Hicimos las compras y nos quedamos en una casa pura y tranquila.  
We did the shopping and stayed in a pure and peaceful house."
238,2738,asesinado,asesinado,asesinado,"El hombre fue asesinado antes de verlos volver.

The man was murdered before seeing them return."
239,2739,asesinado,*asesinado* (asesinar),asesinar,"Las niñas encontraron a su propio gato asesinado en el jardín.
The girls found their own cat murdered in the garden."
240,2740,mintiendo,*mintiendo* (mentir),,"Los ricos estaban mintiendo el martes.  
The rich were lying on Tuesday."
241,2741,casos,*casos* (caso),,"Quizás en algunos casos, el orgullo es un obstáculo.

Perhaps in some cases, pride is an obstacle."
242,2742,vehículo,vehículo,,"Vuestra casa está lejos, así que pasamos en mi vehículo.

Your house is far, so we pass by in my vehicle."
243,2743,rata,rata,,"La rata mentirosa no cumplió con el encargo.

The lying rat did not fulfill the task."
244,2744,importancia,importancia,,"Es de gran importancia aprender a conducir naves.

It is of great importance to learn to drive ships."
245,2745,distinto,distinto,,"Necesito aprender a conducir un coche distinto.

I need to learn to drive a different car."
246,2746,pintura,pintura,,"La pintura se suelta en algunos casos.
The paint comes off in some cases."
247,2747,intenté,*intenté* (intentar),,"Intenté obtener crédito para comprar unidades de almacenamiento.
I tried to get credit to buy storage units."
248,2748,conciencia,conciencia,,"Es importante que pienses en cómo cambió tu conciencia.

It is important that you think about how your awareness changed."
249,2749,miras,*miras* (mirar),,"Miras la cartera y piensas en el cáncer.

You look at the wallet and think about cancer."
